NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
Cruz Alta,CRURI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#CRURI,False,,CITY,BRA,3,CITY
Erechim,ERERI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#ERERI,False,,CITY,BRA,3,CITY
Panambi,PANRI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#PANRI,False,,CITY,BRA,3,CITY
Júlio de Castilhos,JDCRI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#JDCRI,False,,CITY,BRA,3,CITY
Ivano-Frankivsk Oblast,IVANO,ALL#WORLD#EUR#UKR#WESTU#IVANO,False,,STATE,UKR,2,RAION
Santa Rosa,SANRI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#SANRI,False,,CITY,BRA,3,CITY
Rio Grande,RIGRI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#RIGRI,False,,CITY,BRA,3,CITY
Ijuí,IJURI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#IJURI,False,,CITY,BRA,3,CITY
Guarapuava,GUAPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#GUAPA,False,,CITY,BRA,3,CITY
Londrina,LONPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#LONPA,False,,CITY,BRA,3,CITY
Sertanópolis,SERPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#SERPA,False,,CITY,BRA,3,CITY
Pato Branco,PATPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#PATPA,False,,CITY,BRA,3,CITY
West Paraná,WESPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#WESPA,False,,CITY,BRA,3,CITY
North Paraná,NORPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#NORPA,False,,CITY,BRA,3,CITY
Francisco Beltrão,FRBPA,ALL#WORLD#SOAME#BRA#BRASO#PARAN#FRBPA,False,,CITY,BRA,3,CITY
Lviv Oblast,LVIVO,ALL#WORLD#EUR#UKR#WESTU#LVIVO,False,,STATE,UKR,2,RAION
Campo Verde,CAVMA,ALL#WORLD#SOAME#BRA#BRASE#MATOG#CAVMA,False,,CITY,BRA,3,CITY
Sorriso,SORMA,ALL#WORLD#SOAME#BRA#BRASE#MATOG#SORMA,False,,CITY,BRA,3,CITY
Cuiabá,CUIMA,ALL#WORLD#SOAME#BRA#BRASE#MATOG#CUIMA,False,,CITY,BRA,3,CITY
Guaíra,GUASA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#GUASA,False,,CITY,BRA,3,CITY
Itapeva,ITASA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#ITASA,False,,CITY,BRA,3,CITY
Mogiana,MOGSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#MOGSA,False,,CITY,BRA,3,CITY
Cândido Mota,CAMSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#CAMSA,False,,CITY,BRA,3,CITY
Itapetininga,ITPSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#ITPSA,False,,CITY,BRA,3,CITY
Rivne Oblast,RIVNE,ALL#WORLD#EUR#UKR#WESTU#RIVNE,False,,STATE,UKR,2,RAION
Paranapanema,PARSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#PARSA,False,,CITY,BRA,3,CITY
Sorocaba,SORSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#SORSA,False,,CITY,BRA,3,CITY
Bebedouro,BEBSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#BEBSA,False,,CITY,BRA,3,CITY
Ourinhos,OURSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#OURSA,False,,CITY,BRA,3,CITY
Votuporanga,VOTSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#VOTSA,False,,CITY,BRA,3,CITY
Descalvado,DESSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#DESSA,False,,CITY,BRA,3,CITY
Tietê,TIESA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#TIESA,False,,CITY,BRA,3,CITY
Iraí de Minas,IRAMI,ALL#WORLD#SOAME#BRA#BRANE#MINAS#IRAMI,False,,CITY,BRA,3,CITY
Patrocínio,PATMI,ALL#WORLD#SOAME#BRA#BRANE#MINAS#PATMI,False,,CITY,BRA,3,CITY
Pará de Minas,PRMMI,ALL#WORLD#SOAME#BRA#BRANE#MINAS#PRMMI,False,,CITY,BRA,3,CITY
Ternopil Oblast,TERNO,ALL#WORLD#EUR#UKR#WESTU#TERNO,False,,STATE,UKR,2,RAION
São Gotardo,SAGMI,ALL#WORLD#SOAME#BRA#BRANE#MINAS#SAGMI,False,,CITY,BRA,3,CITY
Uberaba,UBRMI,ALL#WORLD#SOAME#BRA#BRANE#MINAS#UBRMI,False,,CITY,BRA,3,CITY
São Gabriel do Oeste,SGOMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#SGOMS,False,,CITY,BRA,3,CITY
Campo Grande,CAGMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#CAGMS,False,,CITY,BRA,3,CITY
Brasília,BRADI,ALL#WORLD#SOAME#BRA#BRASE#DISTR#BRADI,False,,CITY,BRA,3,CITY
Khmelnitsky Oblast,KHMEL,ALL#WORLD#EUR#UKR#WESTU#KHMEL,False,,STATE,UKR,2,RAION
Belém,BELPA,ALL#WORLD#SOAME#BRA#BRANO#PARA#BELPA,False,,CITY,BRA,3,CITY
Uruçuí,URUPI,ALL#WORLD#SOAME#BRA#BRACW#PIAUI#URUPI,False,,CITY,BRA,3,CITY
Recife,RECPE,ALL#WORLD#SOAME#BRA#BRACW#PERNA#RECPE,False,,CITY,BRA,3,CITY
Pedro Afonso,PEATO,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#PEATO,False,,CITY,BRA,3,CITY
Balsas,BALMA,ALL#WORLD#SOAME#BRA#BRACW#MARAN#BALMA,False,,CITY,BRA,3,CITY
Luís Eduardo Magalhães,LEMBA,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#LEMBA,False,,CITY,BRA,3,CITY
São José do Rio Preto,SJRSA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#SJRSA,False,,CITY,BRA,3,CITY
Chernovitskaya Oblast,CHERO,ALL#WORLD#EUR#UKR#WESTU#CHERO,False,,STATE,UKR,2,RAION
IOWA,IOWA,ALL#WORLD#NOAME#USA#WECB#IOWA,False,,STATE,USA,2,COUNTY
MINNESOTA,MINNE,ALL#WORLD#NOAME#USA#WECB#MINNE,False,,STATE,USA,2,COUNTY
MISSOURI,MISSO,ALL#WORLD#NOAME#USA#WECB#MISSO,False,,STATE,USA,2,COUNTY
GEORGIA (STATE),GEORG,ALL#WORLD#NOAME#USA#SOEAS#GEORG,False,,STATE,USA,2,COUNTY
Davenport IA,DAVEN,ALL#WORLD#NOAME#USA#WECB#IOWA#DAVEN,False,,CITY,USA,3,CITY
McGregor MN,MCGRE,ALL#WORLD#NOAME#USA#WECB#MINNE#MCGRE,False,,CITY,USA,3,CITY
New London IA,NELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NELIO,False,,CITY,USA,3,CITY
Danville IA,DANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DANIO,False,,CITY,USA,3,CITY
Crawfordsville IA,CRAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CRAIO,False,,CITY,USA,3,CITY
Sutherland IA,SUTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SUTIO,False,,CITY,USA,3,CITY
Sheldon IA,SHEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SHEIO,False,,CITY,USA,3,CITY
Royal IA,ROYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROYIO,False,,CITY,USA,3,CITY
Maurice IA,MAUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAUIO,False,,CITY,USA,3,CITY
Matlock IA,MATIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MATIO,False,,CITY,USA,3,CITY
Hospers IA,HOSIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HOSIO,False,,CITY,USA,3,CITY
Hartley IA,HARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HARIO,False,,CITY,USA,3,CITY
Fonda IA,FONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FONIO,False,,CITY,USA,3,CITY
Emmetsburg IA,EMMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EMMIO,False,,CITY,USA,3,CITY
Ellsworth IA,ELLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELLIO,False,,CITY,USA,3,CITY
Alta IA,ALTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALTIO,False,,CITY,USA,3,CITY
Albert City IA,ALCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALCIO,False,,CITY,USA,3,CITY
Atlantic IA,ATLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ATLIO,False,,CITY,USA,3,CITY
Lime Springs IA,LISIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LISIO,False,,CITY,USA,3,CITY
Massena IA,MASIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MASIO,False,,CITY,USA,3,CITY
Greenfield IA,GREIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GREIO,False,,CITY,USA,3,CITY
Fontanelle IA,FOTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FOTIO,False,,CITY,USA,3,CITY
Cumberland IA,CUMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CUMIO,False,,CITY,USA,3,CITY
Dyersville IA,DYEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DYEIO,False,,CITY,USA,3,CITY
West Burlington IA,WEBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WEBIO,False,,CITY,USA,3,CITY
Ute IA,UTEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#UTEIO,False,,CITY,USA,3,CITY
Hamburg IA,HAMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAMIO,False,,CITY,USA,3,CITY
Fulton IA,FULIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FULIO,False,,CITY,USA,3,CITY
Archer IA,ARCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ARCIO,False,,CITY,USA,3,CITY
Superior IA,SUPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SUPIO,False,,CITY,USA,3,CITY
Spencer IA,SPEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SPEIO,False,,CITY,USA,3,CITY
Milford IA,MILIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MILIO,False,,CITY,USA,3,CITY
Greenville IA,GRNIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRNIO,False,,CITY,USA,3,CITY
Everly IA,EVEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EVEIO,False,,CITY,USA,3,CITY
Estherville IA,ESTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ESTIO,False,,CITY,USA,3,CITY
Langdon IA,LANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LANIO,False,,CITY,USA,3,CITY
Sheffield IA,SHFIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SHFIO,False,,CITY,USA,3,CITY
Hampton IA,HAPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAPIO,False,,CITY,USA,3,CITY
Alexander IA,ALEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALEIO,False,,CITY,USA,3,CITY
Yarmouth IA,YARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#YARIO,False,,CITY,USA,3,CITY
Wayland IA,WAYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAYIO,False,,CITY,USA,3,CITY
La Porte City IA,LPCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LPCIO,False,,CITY,USA,3,CITY
Jesup IA,JESIO,ALL#WORLD#NOAME#USA#WECB#IOWA#JESIO,False,,CITY,USA,3,CITY
Hudson IA,HUDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HUDIO,False,,CITY,USA,3,CITY
Kalona IA,KALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KALIO,False,,CITY,USA,3,CITY
Iowa City IA,IOCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IOCIO,False,,CITY,USA,3,CITY
Wever IA,WEVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WEVIO,False,,CITY,USA,3,CITY
Dunlap IA,DULIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DULIO,False,,CITY,USA,3,CITY
Sibley IA,SIBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SIBIO,False,,CITY,USA,3,CITY
Ocheyedan IA,OCHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OCHIO,False,,CITY,USA,3,CITY
Lake Park IA,LAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAKIO,False,,CITY,USA,3,CITY
Harris IA,HAIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAIIO,False,,CITY,USA,3,CITY
West Branch IA,WERIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WERIO,False,,CITY,USA,3,CITY
Tipton IA,TIPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TIPIO,False,,CITY,USA,3,CITY
Muscatine IA,MUSIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MUSIO,False,,CITY,USA,3,CITY
Iowa Falls IA,IOFIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IOFIO,False,,CITY,USA,3,CITY
Council Bluffs IA,COBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COBIO,False,,CITY,USA,3,CITY
Buckingham IA,BUCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BUCIO,False,,CITY,USA,3,CITY
Hopkinton IA,HOPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HOPIO,False,,CITY,USA,3,CITY
Thor IA,THOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#THOIO,False,,CITY,USA,3,CITY
Renwick IA,REWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#REWIO,False,,CITY,USA,3,CITY
Livermore IA,LIVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIVIO,False,,CITY,USA,3,CITY
Hardy IA,HADIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HADIO,False,,CITY,USA,3,CITY
Goldfield IA,GOLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GOLIO,False,,CITY,USA,3,CITY
Titonka IA,TITIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TITIO,False,,CITY,USA,3,CITY
Lenox IA,LENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LENIO,False,,CITY,USA,3,CITY
Lake Mills IA,LAMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAMIO,False,,CITY,USA,3,CITY
Joice IA,JOIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#JOIIO,False,,CITY,USA,3,CITY
Malcom IA,MALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MALIO,False,,CITY,USA,3,CITY
Oyens IA,OYEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OYEIO,False,,CITY,USA,3,CITY
Akron IA,AKRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#AKRIO,False,,CITY,USA,3,CITY
Walker IA,WALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WALIO,False,,CITY,USA,3,CITY
Solon IA,SOLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SOLIO,False,,CITY,USA,3,CITY
Rowley IA,ROLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROLIO,False,,CITY,USA,3,CITY
Ely IA,ELYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELYIO,False,,CITY,USA,3,CITY
Ventura IA,VENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#VENIO,False,,CITY,USA,3,CITY
Scarville IA,SCAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SCAIO,False,,CITY,USA,3,CITY
Rockwell IA,ROCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROCIO,False,,CITY,USA,3,CITY
North Washington IA,NOAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NOAIO,False,,CITY,USA,3,CITY
New Hampton IA,NEHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NEHIO,False,,CITY,USA,3,CITY
Nashua IA,NASIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NASIO,False,,CITY,USA,3,CITY
Lawler IA,LAWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAWIO,False,,CITY,USA,3,CITY
Klemme IA,KLEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KLEIO,False,,CITY,USA,3,CITY
Ionia IA,IONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IONIO,False,,CITY,USA,3,CITY
Hanlontown IA,HANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HANIO,False,,CITY,USA,3,CITY
Dougherty IA,DOUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DOUIO,False,,CITY,USA,3,CITY
Burchinal IA,BURIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BURIO,False,,CITY,USA,3,CITY
Collins IA,COLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COLIO,False,,CITY,USA,3,CITY
Churdan IA,CHUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CHUIO,False,,CITY,USA,3,CITY
Britt IA,BRIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BRIIO,False,,CITY,USA,3,CITY
Bradford IA,BRAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BRAIO,False,,CITY,USA,3,CITY
Bondurant IA,BONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BONIO,False,,CITY,USA,3,CITY
Bayard IA,BAYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BAYIO,False,,CITY,USA,3,CITY
Aredale IA,AREIO,ALL#WORLD#NOAME#USA#WECB#IOWA#AREIO,False,,CITY,USA,3,CITY
Altoona IA,ALOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALOIO,False,,CITY,USA,3,CITY
Alden IA,ALDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALDIO,False,,CITY,USA,3,CITY
Afton IA,AFTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#AFTIO,False,,CITY,USA,3,CITY
Ackley IA,ACKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ACKIO,False,,CITY,USA,3,CITY
Hinton IA,HINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HINIO,False,,CITY,USA,3,CITY
Radcliffe IA,RADIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RADIO,False,,CITY,USA,3,CITY
Mount Ayr IA,MOAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOAIO,False,,CITY,USA,3,CITY
Lakota IA,LAOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAOIO,False,,CITY,USA,3,CITY
Forest City IA,FOCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FOCIO,False,,CITY,USA,3,CITY
Farnhamville IA,FARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FARIO,False,,CITY,USA,3,CITY
Dumont IA,DUMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DUMIO,False,,CITY,USA,3,CITY
Sioux Center IA,SIEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SIEIO,False,,CITY,USA,3,CITY
Sanborn IA,SANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SANIO,False,,CITY,USA,3,CITY
Melvin IA,MELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MELIO,False,,CITY,USA,3,CITY
Little Rock IA,LIRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIRIO,False,,CITY,USA,3,CITY
Ireton IA,IREIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IREIO,False,,CITY,USA,3,CITY
Boyden IA,BOYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BOYIO,False,,CITY,USA,3,CITY
Sioux City IA,SICIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SICIO,False,,CITY,USA,3,CITY
Ottosen IA,OTTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OTTIO,False,,CITY,USA,3,CITY
Kingsley IA,KINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KINIO,False,,CITY,USA,3,CITY
Libertyville IA,LIBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIBIO,False,,CITY,USA,3,CITY
Keota IA,KEOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KEOIO,False,,CITY,USA,3,CITY
Ainsworth IA,AINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#AINIO,False,,CITY,USA,3,CITY
North English IA,NONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NONIO,False,,CITY,USA,3,CITY
Rock Rapids IA,RORIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RORIO,False,,CITY,USA,3,CITY
Lester IA,LESIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LESIO,False,,CITY,USA,3,CITY
Larchwood IA,LARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LARIO,False,,CITY,USA,3,CITY
Inwood IA,INWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#INWIO,False,,CITY,USA,3,CITY
Hawarden IA,HAWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAWIO,False,,CITY,USA,3,CITY
Doon IA,DOOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DOOIO,False,,CITY,USA,3,CITY
Alvord IA,ALVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALVIO,False,,CITY,USA,3,CITY
Arcadia IA,ARAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ARAIO,False,,CITY,USA,3,CITY
Yetter IA,YETIO,ALL#WORLD#NOAME#USA#WECB#IOWA#YETIO,False,,CITY,USA,3,CITY
Yale IA,YALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#YALIO,False,,CITY,USA,3,CITY
Thompson IA,THMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#THMIO,False,,CITY,USA,3,CITY
Storm Lake IA,STLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STLIO,False,,CITY,USA,3,CITY
Somers IA,SOMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SOMIO,False,,CITY,USA,3,CITY
Sac City IA,SACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SACIO,False,,CITY,USA,3,CITY
Rockwell City IA,ROTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROTIO,False,,CITY,USA,3,CITY
Rake IA,RAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RAKIO,False,,CITY,USA,3,CITY
Pleasant Hill IA,PLHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PLHIO,False,,CITY,USA,3,CITY
Plainfield IA,PLAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PLAIO,False,,CITY,USA,3,CITY
Paullina IA,PAUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PAUIO,False,,CITY,USA,3,CITY
Parkersburg IA,PARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PARIO,False,,CITY,USA,3,CITY
Osceola IA,OSCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OSCIO,False,,CITY,USA,3,CITY
Odebolt IA,ODEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ODEIO,False,,CITY,USA,3,CITY
Newell IA,NEWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NEWIO,False,,CITY,USA,3,CITY
New Hartford IA,NERIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NERIO,False,,CITY,USA,3,CITY
Maxwell IA,MAXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAXIO,False,,CITY,USA,3,CITY
Macksburg IA,MACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MACIO,False,,CITY,USA,3,CITY
Lytton IA,LYTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LYTIO,False,,CITY,USA,3,CITY
Linden IA,LINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LINIO,False,,CITY,USA,3,CITY
Leland IA,LELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LELIO,False,,CITY,USA,3,CITY
Latimer IA,LATIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LATIO,False,,CITY,USA,3,CITY
Lake View IA,LAVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAVIO,False,,CITY,USA,3,CITY
Lake City IA,LACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LACIO,False,,CITY,USA,3,CITY
Kesley IA,KESIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KESIO,False,,CITY,USA,3,CITY
Ida Grove IA,IDGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IDGIO,False,,CITY,USA,3,CITY
Greene IA,GROIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GROIO,False,,CITY,USA,3,CITY
Granville IA,GRAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRAIO,False,,CITY,USA,3,CITY
Early IA,EALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EALIO,False,,CITY,USA,3,CITY
Earlham IA,EARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EARIO,False,,CITY,USA,3,CITY
Dike IA,DIKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DIKIO,False,,CITY,USA,3,CITY
Diagonal IA,DIAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DIAIO,False,,CITY,USA,3,CITY
Coon Rapids IA,CORIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CORIO,False,,CITY,USA,3,CITY
Dayton IA,DAYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DAYIO,False,,CITY,USA,3,CITY
Indianola IA,INDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#INDIO,False,,CITY,USA,3,CITY
Imogene IA,IMOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IMOIO,False,,CITY,USA,3,CITY
Hartwick IA,HATIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HATIO,False,,CITY,USA,3,CITY
Grundy Center IA,GRCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRCIO,False,,CITY,USA,3,CITY
Elkhart IA,ELKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELKIO,False,,CITY,USA,3,CITY
Dexter IA,DEXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DEXIO,False,,CITY,USA,3,CITY
Dallas Center IA,DACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DACIO,False,,CITY,USA,3,CITY
Conroy IA,CONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CONIO,False,,CITY,USA,3,CITY
Colo IA,COOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COOIO,False,,CITY,USA,3,CITY
Carlisle IA,CARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CARIO,False,,CITY,USA,3,CITY
Cambridge IA,CAMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CAMIO,False,,CITY,USA,3,CITY
Booneville IA,BOOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BOOIO,False,,CITY,USA,3,CITY
Blairstown IA,BLAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BLAIO,False,,CITY,USA,3,CITY
