NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,HIERARCHY_short
Nueva Ecija,NUEVAECIJA,ALL#WORLD#ASIA#PHL#NUEVAECIJA,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Sao Vicente Do Sul,SAO_VICENTE_DO_SUL,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#SAO_VICENTE_DO_SUL,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS
Licking MO,LICKINMO,ALL#WORLD#NOAME#USA#WECB#MISSO#LICKINMO,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MISSO
Jihozápad,CZE_JIHOZ,ALL#WORLD#EUR#CZE_SVK#CZE#CZE_JIHOZ,false,,REGION,ALL#WORLD#EUR#CZE_SVK#CZE
Waupaca WI,WAUPAWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#WAUPAWI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Bakhmut District,UA211,ALL#WORLD#CIS#UKR#UA2#UA21#UA211,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA2#UA21
Sanliurfa,SNLFA,ALL#WORLD#WESTE#TUR#SNLFA,false,,STATE,ALL#WORLD#WESTE#TUR
Nièvre,FRC12,ALL#WORLD#EUR#FRA#FRC#FRC1#FRC12,false,,DEPARTMENT,ALL#WORLD#EUR#FRA#FRC#FRC1
Imperia,ITC31,ALL#WORLD#EUR#ITA#ITC#ITC3#ITC31,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITC#ITC3
Cuenca del Salado,CSAL,ALL#WORLD#Americas#SOAME#ARG#CSAL,false,,REGION,ALL#WORLD#Americas#SOAME#ARG
batumi,BATUMI,ALL#WORLD#CIS#GEO#BATUMI,false,,PORT_TERMINAL,ALL#WORLD#CIS#GEO
Norrbotten County,SE332,ALL#WORLD#EUR#SWE#SE3#SE33#SE332,false,,DEPARTMENT,ALL#WORLD#EUR#SWE#SE3#SE33
West Netherland,NLD_WEST,ALL#WORLD#EUR#NLD#NLD_WEST,false,,REGION,ALL#WORLD#EUR#NLD
Rancho Queimado,RANCHO_QUEIMADO,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#RANCHO_QUEIMADO,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA
Heidekreis,DE938,ALL#WORLD#EUR#DEU#DE9#DE93#DE938,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE9#DE93
Umm Said,PORT_UMM_SAID,ALL#WORLD#MIDDL#QAT#PORT_UMM_SAID,false,,PORT_TERMINAL,ALL#WORLD#MIDDL#QAT
Rosyth,ROSYTH,ALL#WORLD#EUR#GBR#SCOTL#ROSYTH,false,,CITY,ALL#WORLD#EUR#GBR#SCOTL
Villa Constitucion,PORT_ARVCN,ALL#WORLD#Americas#SOAME#ARG#PORT_ARVCN,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG
Dehong Dai and Jingpo Autonomous Prefecture,Dehong_Dai_and_Jingpo,ALL#WORLD#ASIA#CHN#YUNNA#Dehong_Dai_and_Jingpo,false,,CITY,ALL#WORLD#ASIA#CHN#YUNNA
Sarnia,SARNIA,ALL#WORLD#NOAME#CAN#ONTAR#SARNIA,false,,PORT_TERMINAL,ALL#WORLD#NOAME#CAN#ONTAR
Aosta Valley,ITC2,ALL#WORLD#EUR#ITA#ITC#ITC2,false,,REGION,ALL#WORLD#EUR#ITA#ITC
Perth,PORT_AUPER,ALL#WORLD#OCEAN#AUS#PORT_AUPER,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#AUS
Ilfov,RO322,ALL#WORLD#EUR#ROU#RO3#RO32#RO322,false,,DEPARTMENT,ALL#WORLD#EUR#ROU#RO3#RO32
Takamatsu,PORT_JPTAK,ALL#WORLD#ASIA#JPN#PORT_JPTAK,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Yatsushiro,PORT_JPYAT,ALL#WORLD#ASIA#JPN#PORT_JPYAT,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Ochakiv Port,OCHAKIV,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#OCHAKIV,false,,PORT_TERMINAL,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC
Ávila,AVILA,ALL#WORLD#EUR#ESP#AVILA,false,,CITY,ALL#WORLD#EUR#ESP
Port cartier,PORT_CAPCA,ALL#WORLD#NOAME#CAN#PORT_CAPCA,false,,PORT_TERMINAL,ALL#WORLD#NOAME#CAN
Southern Seaboard Alabama Georgia,SOUSE_AL_GA,ALL#WORLD#NOAME#USA#SOUSE#SOUSE_AL_GA,false,,REGION,ALL#WORLD#NOAME#USA#SOUSE
Western Eyre Peninsula,WESTERN_EYRE_PENINSULA,ALL#WORLD#OCEAN#AUS#AUSOU#WESTERN_EYRE_PENINSULA,false,,FEDERAL_DISTRICT,ALL#WORLD#OCEAN#AUS#AUSOU
Huelva,ES615,ALL#WORLD#EUR#ESP#ES6#ES61#ES615,false,,DEPARTMENT,ALL#WORLD#EUR#ESP#ES6#ES61
Assam,ASSM,ALL#WORLD#ASIA#IND#ASSM,false,,STATE,ALL#WORLD#ASIA#IND
Banjarmasin,PORT_IDBDJ,ALL#WORLD#ASIA#IDN#PORT_IDBDJ,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IDN
Mansfeld-Südharz,DEE0A,ALL#WORLD#EUR#DEU#DEE#DEE0#DEE0A,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEE#DEE0
Bornholm,DK014,ALL#WORLD#EUR#DNK#DK0#DK01#DK014,false,,DEPARTMENT,ALL#WORLD#EUR#DNK#DK0#DK01
Bodocó,BODOCO,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA#BODOCO,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA
Annaba,PORT_DZAAE,ALL#WORLD#DZA#PORT_DZAAE,false,,PORT_TERMINAL,ALL#WORLD#DZA
Metro Manila,METROMANILA,ALL#WORLD#ASIA#PHL#METROMANILA,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Fort Atkinson WI,FRWIIT,ALL#WORLD#NOAME#USA#EASCB#WISCO#FRWIIT,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Gotha,DEG0C,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0C,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEG#DEG0
Van Rooyenshek,VANROY,ALL#WORLD#LSO#VANROY,false,,FEDERAL_DISTRICT,ALL#WORLD#LSO
Corumba,CORUMBA,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#CORUMBA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Relizane,RELIZANTE,ALL#WORLD#DZA#RELIZANTE,false,,REGION,ALL#WORLD#DZA
Angre Port,ANGR,ALL#WORLD#ASIA#IND#WESTI#MAHAR#ANGR,false,,CITY,ALL#WORLD#ASIA#IND#WESTI#MAHAR
Sassari,ITG2D,ALL#WORLD#EUR#ITA#ITG#ITG2#ITG2D,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITG#ITG2
Clarion PA,CALPY,ALL#WORLD#NOAME#USA#NOEAS#PENNS#CALPY,false,,CITY,ALL#WORLD#NOAME#USA#NOEAS#PENNS
"Nigeria, Ghana and Cameroon",NGAGHACMR,ALL#WORLD#AFR#NGAGHACMR,true,[],,ALL#WORLD#AFR
Jequitinhonha,JEQUITINHMINAS,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#JEQUITINHMINAS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Girau do Ponciano,GIRAUPON,ALL#WORLD#Americas#SOAME#BRA#BRACW#ALAGO#GIRAUPON,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#ALAGO
Campana,PORT_ARCMP,ALL#WORLD#Americas#SOAME#ARG#PORT_ARCMP,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG
Burgenland,AT11,ALL#WORLD#EUR#AUT#AT1#AT11,false,,REGION,ALL#WORLD#EUR#AUT#AT1
South East Saskatchewan,SE_SASK,ALL#WORLD#NOAME#CAN#SE_SASK,false,,NATIONAL_REGION,ALL#WORLD#NOAME#CAN
Worms (Independent City),DEB39,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB39,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEB#DEB3
Ludwigsburg,DE115,ALL#WORLD#EUR#DEU#DE1#DE11#DE115,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE1#DE11
cape horn port,PORT_CAPE_HORN,ALL#WORLD#Americas#SOAME#ARG#PATAR#TDFPA#PORT_CAPE_HORN,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG#PATAR#TDFPA
Civitavecchia,PORT_CIVI,ALL#WORLD#EUR#ITA#PORT_CIVI,false,,CITY,ALL#WORLD#EUR#ITA
Lithuania,LT0,ALL#WORLD#EUR#LTU#LT0,false,,NATIONAL_REGION,ALL#WORLD#EUR#LTU
Puerto de Ceuta,PORT_CEUTA,ALL#WORLD#EUR#ESP#PORT_CEUTA,false,,PORT_TERMINAL,ALL#WORLD#EUR#ESP
Bayern Land,DE-BY,ALL#WORLD#EUR#DEU#DE-BY,false,,STATE,ALL#WORLD#EUR#DEU
London Locks WV,LONDOWIS,ALL#WORLD#NOAME#USA#APPAL#WESTV#LONDOWIS,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#WESTV
St. Wendel,DEC06,ALL#WORLD#EUR#DEU#DEC#DEC0#DEC06,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEC#DEC0
Leipzig,DED52,ALL#WORLD#EUR#DEU#DED#DED5#DED52,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DED#DED5
Tübingen,TBINGEN---GER,ALL#WORLD#EUR#DEU#BADEW#TBINGEN---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BADEW
Valenca,VALENCA,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA#VALENCA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA
Ottawa 5 IL,OTTAWAIL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#OTTAWAIL,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#ILLIN
Jämtland County,SE322,ALL#WORLD#EUR#SWE#SE3#SE32#SE322,false,,DEPARTMENT,ALL#WORLD#EUR#SWE#SE3#SE32
Bluegrass KY,BGKENTU,ALL#WORLD#NOAME#USA#APPAL#KENTU#BGKENTU,false,,REGION,ALL#WORLD#NOAME#USA#APPAL#KENTU
Statesville NC,NC_SV,ALL#WORLD#NOAME#USA#APPAL#NOCAR#NC_SV,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#NOCAR
Bydgoszcz-Toruń County,PL613,ALL#WORLD#EUR#POL#PL6#PL61#PL613,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL6#PL61
River Falls WI,RIVERWISCON,ALL#WORLD#NOAME#USA#EASCB#WISCO#RIVERWISCON,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Kayseri,KAYSR,ALL#WORLD#WESTE#TUR#KAYSR,false,,STATE,ALL#WORLD#WESTE#TUR
Port of Niteroi,PORT_NITER,ALL#WORLD#Americas#SOAME#BRA#BRANE#RIODE#PORT_NITER,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA#BRANE#RIODE
Noumea,NOUMEA,ALL#WORLD#NCL#NOUMEA,false,,CITY,ALL#WORLD#NCL
Friesland,NL12,ALL#WORLD#EUR#NLD#NL1#NL12,false,,REGION,ALL#WORLD#EUR#NLD#NL1
Son Duong,SOD,ALL#WORLD#ASIA#VNM#SOD,false,,CITY,ALL#WORLD#ASIA#VNM
Aydın,TR321,ALL#WORLD#WESTE#TUR#TR3#TR32#TR321,false,,DEPARTMENT,ALL#WORLD#WESTE#TUR#TR3#TR32
Trøndelag,NO06,ALL#WORLD#WESTE#NOR#NO0#NO06,false,,REGION,ALL#WORLD#WESTE#NOR#NO0
Guttenberg IA,GUTTERWI,ALL#WORLD#NOAME#USA#WECB#IOWA#GUTTERWI,false,,CITY,ALL#WORLD#NOAME#USA#WECB#IOWA
Bolgar,PORT_BOLGAR,ALL#WORLD#CIS#RUS#PORT_BOLGAR,false,,PORT_TERMINAL,ALL#WORLD#CIS#RUS
Masovian Voivodeship Macroregion,PL9,ALL#WORLD#EUR#POL#PL9,false,,NATIONAL_REGION,ALL#WORLD#EUR#POL
Capital Region,LT01,ALL#WORLD#EUR#LTU#LT0#LT01,false,,REGION,ALL#WORLD#EUR#LTU#LT0
Capao Do Leao (Pelotas),CAPAO_DO_LEAO_(PELOTAS),ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#CAPAO_DO_LEAO_(PELOTAS),false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS
Småland and the islands,SE21,ALL#WORLD#EUR#SWE#SE2#SE21,false,,REGION,ALL#WORLD#EUR#SWE#SE2
DKZZZ Extra-Regio NUTS 3,DKZZZ,ALL#WORLD#EUR#DNK#DKZ#DKZZ#DKZZZ,false,,DEPARTMENT,ALL#WORLD#EUR#DNK#DKZ#DKZZ
Bonfim,BONFI,ALL#WORLD#Americas#SOAME#BRA#BRANO#RORAI#BONFI,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#RORAI
Aimores,AIMORES,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#AIMORES,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Arad,ARAD,ALL#WORLD#EUR#ROU#ARAD,false,,CITY,ALL#WORLD#EUR#ROU
OESTE DA BAHIA,OESTEDABAHIA1,ALL#WORLD#Americas#SOAME#BRA#OESTEDABAHIA1,false,,STATE,ALL#WORLD#Americas#SOAME#BRA
Shepetivskyi Raion,UA533,ALL#WORLD#CIS#UKR#UA5#UA53#UA533,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA5#UA53
Town of Westford WI,TOWNWISCO,ALL#WORLD#NOAME#USA#EASCB#WISCO#TOWNWISCO,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Erlangen-Höchstadt,ERLANGEN-HCHSTADT---GER,ALL#WORLD#EUR#DEU#BAVAR#ERLANGEN-HCHSTADT---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BAVAR
Fortaleza,PORT_BRFOR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRFOR,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA
Porbandar,PORB,ALL#WORLD#ASIA#IND#WESTI#GUJAR#PORB,false,,CITY,ALL#WORLD#ASIA#IND#WESTI#GUJAR
North East ND,NO_EA_ND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NO_EA_ND,false,,REGION,ALL#WORLD#NOAME#USA#NOPLA#NODAK
Monastir,MON,ALL#WORLD#AFRMI#TUN#MON,false,,REGION,ALL#WORLD#AFRMI#TUN
Oum El Bouaghi,OUMELBOU,ALL#WORLD#DZA#OUMELBOU,false,,REGION,ALL#WORLD#DZA
Tagonoura,TAGO,ALL#WORLD#ASIA#JPN#TAGO,false,,CITY,ALL#WORLD#ASIA#JPN
Hacker Valley WV,HACKERVALLEYWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#HACKERVALLEYWV,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#WESTV
Calarasi,PORT_ROCAS,ALL#WORLD#EUR#ROU#PORT_ROCAS,false,,PORT_TERMINAL,ALL#WORLD#EUR#ROU
Mississippi River AR,MRARKAN,ALL#WORLD#NOAME#USA#DELTA#ARKAN#MRARKAN,false,,REGION,ALL#WORLD#NOAME#USA#DELTA#ARKAN
Ullapara,ULLAPARA,ALL#WORLD#ASIA#BGD#ULLAPARA,false,,CITY,ALL#WORLD#ASIA#BGD
Kiên Giang,KIEN_GIANG,ALL#WORLD#ASIA#VNM#KIEN_GIANG,false,,REGION,ALL#WORLD#ASIA#VNM
Hauts-de-France,FRE,ALL#WORLD#EUR#FRA#FRE,false,,NATIONAL_REGION,ALL#WORLD#EUR#FRA
Santa Fe,PORT_ARSFN,ALL#WORLD#Americas#SOAME#ARG#PORT_ARSFN,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG
M'Sila,MSILA,ALL#WORLD#DZA#MSILA,false,,REGION,ALL#WORLD#DZA
PADD 6,PADD6,PADD6,true,[,,PADD6
"\"\"PRI\"\"",,,,,,
"\"\"VIR\"\"",,,,,,
"]\"",,,,,,
Sinaloa,SIN,ALL#WORLD#NOAME#MEX#SIN,false,,STATE,ALL#WORLD#NOAME#MEX
Esatern Norway,NOR_E,ALL#WORLD#WESTE#NOR#NOR_E,false,,NATIONAL_REGION,ALL#WORLD#WESTE#NOR
Dunedin Port,PORT_DUND,ALL#WORLD#OCEAN#NZL#PORT_DUND,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#NZL
Stellenbosch,STLNBSH,ALL#WORLD#EASTA#ZAF#CAPE#STLNBSH,false,,CITY,ALL#WORLD#EASTA#ZAF#CAPE
Ha Long,HALONG,ALL#WORLD#ASIA#VNM#HALONG,false,,CITY,ALL#WORLD#ASIA#VNM
São Miguel do Oeste,SAOMIGDOESTE,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#SAOMIGDOESTE,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA
Northern and Eastern Finland,FI1D,ALL#WORLD#EUR#FIN#FI1#FI1D,false,,REGION,ALL#WORLD#EUR#FIN#FI1
South Eastern China,SOECH,ALL#WORLD#ASIA#CHN#SOECH,false,,NATIONAL_REGION,ALL#WORLD#ASIA#CHN
Ribas do Rio Pardo,RRPMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#RRPMS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Caniçal,CANI,ALL#WORLD#EUR#PRT#CANI,false,,CITY,ALL#WORLD#EUR#PRT
Autonomous Province of Bolzano/Bozen,ITH1,ALL#WORLD#EUR#ITA#ITH#ITH1,false,,REGION,ALL#WORLD#EUR#ITA#ITH
Ladysmith WI,LADYWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#LADYWI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Darrow LA,USDRR,ALL#WORLD#NOAME#USA#DELTA#LOUIS#USDRR,false,,CITY,ALL#WORLD#NOAME#USA#DELTA#LOUIS
Southwest Palatinate,DEB3K,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB3K,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEB#DEB3
Linz-Wels,AT312,ALL#WORLD#EUR#AUT#AT3#AT31#AT312,false,,DEPARTMENT,ALL#WORLD#EUR#AUT#AT3#AT31
Volgograd,PORT_RUVOG,ALL#WORLD#CIS#RUS#PORT_RUVOG,false,,PORT_TERMINAL,ALL#WORLD#CIS#RUS
Newcastle,PORT_AUNTL,ALL#WORLD#OCEAN#AUS#PORT_AUNTL,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#AUS
Rybnaya Sloboda,RYBNAYA,ALL#WORLD#CIS#RUS#VOLFD#TATFS#RYBNO#RYBNAYA,false,,CITY,ALL#WORLD#CIS#RUS#VOLFD#TATFS#RYBNO
North Iowa MS River MN,NIMSRMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NIMSRMN,false,,REGION,ALL#WORLD#NOAME#USA#WECB#MINNE
Padang,PORT_IDPDG,ALL#WORLD#ASIA#IDN#PORT_IDPDG,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IDN
Central Slovakia,SK03,ALL#WORLD#EUR#CZE_SVK#SVK#SK0#SK03,false,,REGION,ALL#WORLD#EUR#CZE_SVK#SVK#SK0
Saransk,SARANSK,ALL#WORLD#CIS#RUS#SARANSK,false,,CITY,ALL#WORLD#CIS#RUS
West Plains MO,WESTPLAINWI,ALL#WORLD#NOAME#USA#WECB#MISSO#WESTPLAINWI,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MISSO
Les Sables D'Olonne,PORT_FRLSO,ALL#WORLD#EUR#FRA#PORT_FRLSO,false,,PORT_TERMINAL,ALL#WORLD#EUR#FRA
Osijek-Baranja County,HR025,ALL#WORLD#EUR#HRV#HR0#HR02#HR025,false,,DEPARTMENT,ALL#WORLD#EUR#HRV#HR0#HR02
Verdon,VERDN,ALL#WORLD#EUR#FRA#VERDN,false,,REGION,ALL#WORLD#EUR#FRA
Hildesheim,DE925,ALL#WORLD#EUR#DEU#DE9#DE92#DE925,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE9#DE92
Takoradi,PORT_GHTKD,ALL#WORLD#AFRMI#GHA#PORT_GHTKD,false,,PORT_TERMINAL,ALL#WORLD#AFRMI#GHA
Mateiros,MATEI,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#MATEI,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN
Virovitica-Podravina County,HR022,ALL#WORLD#EUR#HRV#HR0#HR02#HR022,false,,DEPARTMENT,ALL#WORLD#EUR#HRV#HR0#HR02
Shanwei,Shanwei,ALL#WORLD#ASIA#CHN#GUANG#Shanwei,false,,CITY,ALL#WORLD#ASIA#CHN#GUANG
Celle,CELLE-GER,ALL#WORLD#EUR#DEU#LOWSA#CELLE-GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#LOWSA
Montgomery PA,MONPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#MONPA,false,,CITY,ALL#WORLD#NOAME#USA#NOEAS#PENNS
Ruse Oblast,PORT_BGRDU,ALL#WORLD#EUR#BGR#PORT_BGRDU,false,,PORT_TERMINAL,ALL#WORLD#EUR#BGR
Southwest MO,SWMO,ALL#WORLD#NOAME#USA#WECB#MISSO#SWMO,false,,REGION,ALL#WORLD#NOAME#USA#WECB#MISSO
Rieti,ITI42,ALL#WORLD#EUR#ITA#ITI#ITI4#ITI42,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITI#ITI4
Biała Podlaska County,PL811,ALL#WORLD#EUR#POL#PL8#PL81#PL811,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL8#PL81
Harburg,HARBURG-GER,ALL#WORLD#EUR#DEU#LOWSA#HARBURG-GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#LOWSA
Babil,BABIL,ALL#WORLD#AFRMI#IRQ#BABIL,false,,STATE,ALL#WORLD#AFRMI#IRQ
City of Wrocław,PL514,ALL#WORLD#EUR#POL#PL5#PL51#PL514,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL5#PL51
Muriae,MURIAE,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#MURIAE,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Meissen,DED2E,ALL#WORLD#EUR#DEU#DED#DED2#DED2E,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DED#DED2
Bình Thuận,BINH_THUAN,ALL#WORLD#ASIA#VNM#BINH_THUAN,false,,REGION,ALL#WORLD#ASIA#VNM
Calafat,CALF,ALL#WORLD#EUR#ROU#DOLJ#CALF,false,,CITY,ALL#WORLD#EUR#ROU#DOLJ
Eau Claire WI,EAUWIW,ALL#WORLD#NOAME#USA#EASCB#WISCO#EAUWIW,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
SIZ Extra-Regio NUTS 1,SIZ,ALL#WORLD#EUR#SVN#SIZ,false,,NATIONAL_REGION,ALL#WORLD#EUR#SVN
Liechtenstein,LI00,ALL#WORLD#WESTE#LIE#LI0#LI00,false,,REGION,ALL#WORLD#WESTE#LIE#LI0
Aveiro Region,PT191,ALL#WORLD#EUR#PRT#PT1#PT19#PT191,false,,DEPARTMENT,ALL#WORLD#EUR#PRT#PT1#PT19
South border MS,SOUTHBORDERMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#SOUTHBORDERMS,false,,REGION,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
"Aydın, Denizli, Muğla",TR32,ALL#WORLD#WESTE#TUR#TR3#TR32,false,,REGION,ALL#WORLD#WESTE#TUR#TR3
Murphy NC,MURPHYNC,ALL#WORLD#NOAME#USA#APPAL#NOCAR#MURPHYNC,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#NOCAR
District of Leuven,BE242,ALL#WORLD#EUR#BEL#BE2#BE24#BE242,false,,DEPARTMENT,ALL#WORLD#EUR#BEL#BE2#BE24
North Kalimantan,NORTHKALIMANTAN,ALL#WORLD#ASIA#IDN#NORTHKALIMANTAN,false,,NATIONAL_REGION,ALL#WORLD#ASIA#IDN
Volos,VOLO,ALL#WORLD#EUR#GRC#VOLO,false,,CITY,ALL#WORLD#EUR#GRC
Igarapava,IGAR,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#IGAR,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO
Sao Luiz Do Paraitinga,SAO_LUIZ_DO_PARAITINGA,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#SAO_LUIZ_DO_PARAITINGA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO
Sfax,PORT_TNSFA,ALL#WORLD#AFRMI#TUN#PORT_TNSFA,false,,PORT_TERMINAL,ALL#WORLD#AFRMI#TUN
Rhineland-Palatinate,DEB,ALL#WORLD#EUR#DEU#DEB,false,,NATIONAL_REGION,ALL#WORLD#EUR#DEU
Racine WI Airport,RACINEWIAR,ALL#WORLD#NOAME#USA#EASCB#WISCO#RACINEWIAR,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Olongapo,OLONGAPO,ALL#WORLD#ASIA#PHL#OLONGAPO,false,,CITY,ALL#WORLD#ASIA#PHL
Adiyaman,ADIYAMAN,ALL#WORLD#WESTE#TUR#ADIYAMAN,false,,STATE,ALL#WORLD#WESTE#TUR
Miyako,MIYAK,ALL#WORLD#ASIA#JPN#MIYAK,false,,CITY,ALL#WORLD#ASIA#JPN
Mexico and Chile,MEX_CHL,ALL#WORLD#Americas#LATIN#MEX_CHL,true,[],,ALL#WORLD#Americas#LATIN
Remscheid (Independent City),DEA18,ALL#WORLD#EUR#DEU#DEA#DEA1#DEA18,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEA#DEA1
Santos and Tubarao,STS_TUBA,STS_TUBA,true,[,,STS_TUBA
"\"\"TUBA\"\"",,,,,,
"\"\"SANTO\"\"",,,,,,
